(16571, 0.0, 26112.4, 0.0)
(16653, 0.0, 0.4, 0.0)
(16736, 0.0, 0.4, 0.0)
(16819, 0.0, 26010.0, 0.0)
(16901, 0.0, 205.2, 0.0)
(16984, 0.0, 0.4, 0.0)
(17067, 0.0, 0.4, 0.0)
(17149, 0.0, 102.8, 0.0)
(17232, 0.0, 0.4, 0.0)
(17315, 0.0, 25907.6, 0.0)
(17397, 0.0, 26010.0, 0.0)
(17480, 0.0, 0.4, 0.0)
(17563, 0.0, 26112.4, 0.0)
(17646, 0.0, 0.4, 0.0)
(17728, 0.0, 0.4, 0.0)
(17811, 0.0, 26112.4, 0.0)
(17894, 0.0, 25907.6, 0.0)
(17976, 0.0, 102.8, 0.0)
(18059, 0.0, 102.8, 0.0)
(18142, 0.0, 102.8, 0.0)
(18224, 0.0, 26112.4, 0.0)
(18307, 0.0, 102.8, 0.0)
(18390, 0.0, 25907.6, 0.0)
(18472, 0.0, 0.4, 0.0)
(18555, 0.0, 26112.4, 0.0)
(18638, 0.0, 0.4, 0.0)
(18721, 0.0, 26010.0, 0.0)
(18803, 0.0, 26112.4, 0.0)
(18886, 0.0, 26010.0, 0.0)
(18969, 0.0, 25907.6, 0.0)
(19051, 0.0, 26010.0, 0.0)
(19134, 0.0, 0.4, 0.0)
(19217, 0.0, 0.4, 0.0)
(19299, 0.0, 102.8, 0.0)
(19382, 0.0, 26112.4, 0.0)
(19465, 0.0, 102.8, 0.0)
(19547, 0.0, 205.2, 0.0)
(19630, 0.0, 0.4, 0.0)
(19713, 0.0, 26010.0, 0.0)
(19796, 0.0, 102.8, 0.0)
(19878, 0.0, 0.4, 0.0)
(19961, 0.0, 0.4, 0.0)
(20044, 0.0, 205.2, 0.0)
(20126, 0.0, 205.2, 0.0)
(20209, 0.0, 25805.2, 0.0)
(20292, 0.0, 26112.4, 0.0)
(20374, 0.0, 0.4, 0.0)
(20457, 0.0, 25907.6, 0.0)
(20540, 0.0, 26010.0, 0.0)
(20622, 0.0, 0.4, 0.0)
(20705, 0.0, 26112.4, 0.0)
(20788, 0.0, 26112.4, 0.0)
(20871, 0.0, 102.8, 0.0)
(20953, 0.0, 0.4, 0.0)
(21036, 0.0, 26010.0, 0.0)
(21119, 0.0, 0.4, 0.0)
(21201, 0.0, 102.8, 0.0)
(21284, 0.0, 0.4, 0.0)
(21367, 0.0, 26010.0, 0.0)
(21449, 0.0, 205.2, 0.0)
(21532, 0.0, 26112.4, 0.0)
(21615, 0.0, 26010.0, 0.0)
(21697, 0.0, 102.8, 0.0)
(21780, 0.0, 102.8, 0.0)
(21863, 0.0, 26112.4, 0.0)
(21946, 0.0, 102.8, 0.0)
(22028, 0.0, 26112.4, 0.0)
(22111, 0.0, 25805.2, 0.0)
(22194, 0.0, 0.4, 0.0)
(22276, 0.0, 102.8, 0.0)
(22359, 0.0, 26112.4, 0.0)
(22442, 0.0, 0.4, 0.0)
(22524, 0.0, 307.6, 0.0)
(22607, 0.0, 307.6, 0.0)
(22690, 0.0, 0.4, 0.0)
(22772, 0.0, 26010.0, 0.0)
(22855, 0.0, 102.8, 0.0)
(22938, 0.0, 26112.4, 0.0)
(23021, 0.0, 205.2, 0.0)
(23103, 0.0, 26010.0, 0.0)
(23186, 0.0, 26112.4, 0.0)
(23269, 0.0, 0.4, 0.0)
(23351, 0.0, 26112.4, 0.0)
(23434, 0.0, 26112.4, 0.0)
(23517, 0.0, 0.4, 0.0)
(23599, 0.0, 26010.0, 0.0)
(23682, 0.0, 26010.0, 0.0)
(23765, 0.0, 102.8, 0.0)
(23847, 0.0, 26112.4, 0.0)
(23930, 0.0, 26010.0, 0.0)
(24013, 0.0, 26010.0, 0.0)
(24095, 0.0, 26112.4, 0.0)
(24178, 0.0, 0.4, 0.0)
(24261, 0.0, 0.4, 0.0)
(24344, 0.0, 0.4, 0.0)
(24426, 0.0, 26010.0, 0.0)
(24509, 0.0, 26112.4, 0.0)
(24592, 0.0, 205.2, 0.0)
(24674, 0.0, 102.8, 0.0)
(24757, 0.0, 26010.0, 0.0)
(24840, 0.0, 26112.4, 0.0)
(24922, 0.0, 102.8, 0.0)
(25005, 0.0, 25907.6, 0.0)
(25088, 0.0, 102.8, 0.0)
(25170, 0.0, 26010.0, 0.0)
(25253, 0.0, 25907.6, 0.0)
(25336, 0.0, 25907.6, 0.0)
(25419, 0.0, 102.8, 0.0)
(25501, 0.0, 0.4, 0.0)
(25584, 0.0, 102.8, 0.0)
(25667, 0.0, 0.4, 0.0)
(25749, 0.0, 102.8, 0.0)
(25832, 0.0, 102.8, 0.0)
(25915, 0.0, 26112.4, 0.0)
(25997, 0.0, 0.4, 0.0)
(26080, 0.0, 25907.6, 0.0)
(26163, 0.0, 26112.4, 0.0)
(26245, 0.0, 25907.6, 0.0)
(26328, 0.0, 102.8, 0.0)
(26411, 0.0, 26112.4, 0.0)
(26494, 0.0, 0.4, 0.0)
(26576, 0.0, 25907.6, 0.0)
(26659, 0.0, 26010.0, 0.0)
(26742, 0.0, 25907.6, 0.0)
(26824, 0.0, 26010.0, 0.0)
(26907, 0.0, 102.8, 0.0)
(26990, 0.0, 205.2, 0.0)
(27072, 0.0, 26112.4, 0.0)
(27155, 0.0, 26112.4, 0.0)
(27238, 0.0, 26112.4, 0.0)
(27320, 0.0, 0.4, 0.0)
(27403, 0.0, 26010.0, 0.0)
(27486, 0.0, 26112.4, 0.0)
(27569, 0.0, 26112.4, 0.0)
(27651, 0.0, 26112.4, 0.0)
(27734, 0.0, 26010.0, 0.0)
(27817, 0.0, 26112.4, 0.0)
(27899, 0.0, 0.4, 0.0)
(27982, 0.0, 26112.4, 0.0)
(28065, 0.0, 0.4, 0.0)
(28147, 0.0, 102.8, 0.0)
(28230, 0.0, 102.8, 0.0)
(28313, 0.0, 26112.4, 0.0)
(28395, 0.0, 102.8, 0.0)
(28478, 0.0, 0.4, 0.0)
(28561, 0.0, 26112.4, 0.0)
(28644, 0.0, 102.8, 0.0)
(28726, 0.0, 102.8, 0.0)
(28809, 0.0, 26112.4, 0.0)
(28892, 0.0, 102.8, 0.0)
(28974, 0.0, 26112.4, 0.0)
(29057, 0.0, 205.2, 0.0)
(29140, 0.0, 102.8, 0.0)
(29222, 0.0, 25907.6, 0.0)
(29305, 0.0, 25907.6, 0.0)
(29388, 0.0, 26010.0, 0.0)
(29470, 0.0, 0.4, 0.0)
(29553, 0.0, 26010.0, 0.0)
(29636, 0.0, 26010.0, 0.0)
(29719, 0.0, 0.4, 0.0)
(29801, 0.0, 26010.0, 0.0)
(29884, 0.0, 26010.0, 0.0)
(29967, 0.0, 26010.0, 0.0)
(30049, 0.0, 0.4, 0.0)
(30132, 0.0, 0.4, 0.0)
(30215, 0.0, 0.4, 0.0)
(30297, 0.0, 0.4, 0.0)
(30380, 0.0, 102.8, 0.0)
(30463, 0.0, 102.8, 0.0)
(30545, 0.0, 0.4, 0.0)
(30628, 0.0, 26112.4, 0.0)
(30711, 0.0, 0.4, 0.0)
(30793, 0.0, 25907.6, 0.0)
(30876, 0.0, 26010.0, 0.0)
(30959, 0.0, 102.8, 0.0)
(31042, 0.0, 26010.0, 0.0)
(31124, 0.0, 26010.0, 0.0)
(31207, 0.0, 26112.4, 0.0)
(31290, 0.0, 26010.0, 0.0)
(31372, 0.0, 26112.4, 0.0)
(31455, 0.0, 26010.0, 0.0)
(31538, 0.0, 0.4, 0.0)
(31620, 0.0, 26010.0, 0.0)
(31703, 0.0, 26112.4, 0.0)
(31786, 0.0, 26112.4, 0.0)
(31868, 0.0, 205.2, 0.0)
(31951, 0.0, 26010.0, 0.0)
(32034, 0.0, 0.4, 0.0)
(32117, 0.0, 102.8, 0.0)
(32199, 0.0, 26112.4, 0.0)
(32282, 0.0, 102.8, 0.0)
(32365, 0.0, 25907.6, 0.0)
(32447, 0.0, 26112.4, 0.0)
(32530, 0.0, 26112.4, 0.0)
(32613, 0.0, 205.2, 0.0)
(32695, 0.0, 26010.0, 0.0)
(32778, 0.0, 25907.6, 0.0)
(32861, 0.0, 26112.4, 0.0)
(32943, 0.0, 25907.6, 0.0)
(33026, 0.0, 0.4, 0.0)
(33109, 0.0, 102.8, 0.0)
(33192, 0.0, 25907.6, 0.0)
(33274, 0.0, 102.8, 0.0)
(33357, 0.0, 25907.6, 0.0)
(33440, 0.0, 0.4, 0.0)
(33522, 0.0, 0.4, 0.0)
(33605, 0.0, 26010.0, 0.0)
(33688, 0.0, 102.8, 0.0)
(33770, 0.0, 26112.4, 0.0)
(33853, 0.0, 26112.4, 0.0)
(33936, 0.0, 26112.4, 0.0)
(34018, 0.0, 26112.4, 0.0)
(34101, 0.0, 26112.4, 0.0)
(34184, 0.0, 0.4, 0.0)
(34267, 0.0, 102.8, 0.0)
(34349, 0.0, 25907.6, 0.0)
(34432, 0.0, 26112.4, 0.0)
(34515, 0.0, 26010.0, 0.0)
(34597, 0.0, 0.4, 0.0)
(34680, 0.0, 26112.4, 0.0)
(34763, 0.0, 26112.4, 0.0)
(34845, 0.0, 205.2, 0.0)
(34928, 0.0, 0.4, 0.0)
(35011, 0.0, 205.2, 0.0)
(35093, 0.0, 26010.0, 0.0)
(35176, 0.0, 26112.4, 0.0)
(35259, 0.0, 25907.6, 0.0)
(35342, 0.0, 0.4, 0.0)
(35424, 0.0, 0.4, 0.0)
(35507, 0.0, 26010.0, 0.0)
(35590, 0.0, 25907.6, 0.0)
(35672, 0.0, 0.4, 0.0)
(35755, 0.0, 26010.0, 0.0)
(35838, 0.0, 26112.4, 0.0)
(35920, 0.0, 102.8, 0.0)
(36003, 0.0, 0.4, 0.0)
(36086, 0.0, 0.4, 0.0)
(36168, 0.0, 0.4, 0.0)
(36251, 0.0, 26010.0, 0.0)
(36334, 0.0, 26112.4, 0.0)
(36417, 0.0, 102.8, 0.0)
(36499, 0.0, 102.8, 0.0)
(36582, 0.0, 26112.4, 0.0)
(36665, 0.0, 26112.4, 0.0)
(36747, 0.0, 0.4, 0.0)
(36830, 0.0, 205.2, 0.0)
(36913, 0.0, 26112.4, 0.0)
(36995, 0.0, 26112.4, 0.0)
(37078, 0.0, 0.4, 0.0)
(37161, 0.0, 0.4, 0.0)
(37243, 0.0, 25907.6, 0.0)
(37326, 0.0, 102.8, 0.0)
(37409, 0.0, 26112.4, 0.0)
(37491, 0.0, 102.8, 0.0)
(37574, 0.0, 26010.0, 0.0)
(37657, 0.0, 26112.4, 0.0)
(37740, 0.0, 26112.4, 0.0)
(37822, 0.0, 0.4, 0.0)
(37905, 0.0, 26010.0, 0.0)
(37988, 0.0, 205.2, 0.0)
(38070, 0.0, 25907.6, 0.0)
(38153, 0.0, 26010.0, 0.0)
(38236, 0.0, 26112.4, 0.0)
(38318, 0.0, 102.8, 0.0)
(38401, 0.0, 102.8, 0.0)
(38484, 0.0, 25907.6, 0.0)
(38566, 0.0, 26112.4, 0.0)
(38649, 0.0, 102.8, 0.0)
(38732, 0.0, 102.8, 0.0)
(38815, 0.0, 25907.6, 0.0)
(38897, 0.0, 26010.0, 0.0)
(38980, 0.0, 0.4, 0.0)
(39063, 0.0, 26112.4, 0.0)
(39145, 0.0, 102.8, 0.0)
(39228, 0.0, 102.8, 0.0)
(39311, 0.0, 26112.4, 0.0)
(39393, 0.0, 0.4, 0.0)
(39476, 0.0, 0.4, 0.0)
(39559, 0.0, 26010.0, 0.0)
(39641, 0.0, 0.4, 0.0)
(39724, 0.0, 205.2, 0.0)
(39807, 0.0, 26010.0, 0.0)
(39890, 0.0, 26010.0, 0.0)
(39972, 0.0, 26010.0, 0.0)
(40055, 0.0, 0.4, 0.0)
(40138, 0.0, 26010.0, 0.0)
(40220, 0.0, 26112.4, 0.0)
(40303, 0.0, 25907.6, 0.0)
(40386, 0.0, 102.8, 0.0)
(40468, 0.0, 25805.2, 0.0)
(40551, 0.0, 26010.0, 0.0)
(40634, 0.0, 102.8, 0.0)
(40716, 0.0, 26010.0, 0.0)
(40799, 0.0, 102.8, 0.0)
(40882, 0.0, 205.2, 0.0)
(40965, 0.0, 26112.4, 0.0)
(41047, 0.0, 307.6, 0.0)
(41130, 0.0, 205.2, 0.0)
(41213, 0.0, 0.4, 0.0)
(41295, 0.0, 102.8, 0.0)
(41378, 0.0, 0.4, 0.0)
(41461, 0.0, 26112.4, 0.0)
(41543, 0.0, 25805.2, 0.0)
(41626, 0.0, 205.2, 0.0)
(41709, 0.0, 25907.6, 0.0)
(41791, 0.0, 0.4, 0.0)
(41874, 0.0, 0.4, 0.0)
(41957, 0.0, 26010.0, 0.0)
(42040, 0.0, 26112.4, 0.0)
(42122, 0.0, 102.8, 0.0)
(42205, 0.0, 26112.4, 0.0)
(42288, 0.0, 26112.4, 0.0)
(42370, 0.0, 0.4, 0.0)
(42453, 0.0, 0.4, 0.0)
(42536, 0.0, 0.4, 0.0)
(42618, 0.0, 0.4, 0.0)
(42701, 0.0, 26112.4, 0.0)
(42784, 0.0, 25907.6, 0.0)
(42866, 0.0, 307.6, 0.0)
(42949, 0.0, 26112.4, 0.0)
(43032, 0.0, 26112.4, 0.0)
(43115, 0.0, 26112.4, 0.0)
(43197, 0.0, 26112.4, 0.0)
(43280, 0.0, 25907.6, 0.0)
(43363, 0.0, 25805.2, 0.0)
(43445, 0.0, 102.8, 0.0)
(43528, 0.0, 26112.4, 0.0)
(43611, 0.0, 26010.0, 0.0)
(43693, 0.0, 102.8, 0.0)
(43776, 0.0, 102.8, 0.0)
(43859, 0.0, 0.4, 0.0)
(43941, 0.0, 102.8, 0.0)
(44024, 0.0, 0.4, 0.0)
(44107, 0.0, 26112.4, 0.0)
(44190, 0.0, 26010.0, 0.0)
(44272, 0.0, 26010.0, 0.0)
(44355, 0.0, 26112.4, 0.0)
(44438, 0.0, 0.4, 0.0)
(44520, 0.0, 102.8, 0.0)
(44603, 0.0, 0.4, 0.0)
(44686, 0.0, 26010.0, 0.0)
(44768, 0.0, 102.8, 0.0)
(44851, 0.0, 0.4, 0.0)
(44934, 0.0, 0.4, 0.0)
(45016, 0.0, 0.4, 0.0)
(45099, 0.0, 102.8, 0.0)
(45182, 0.0, 0.4, 0.0)
(45264, 0.0, 0.4, 0.0)
(45347, 0.0, 0.4, 0.0)
(45430, 0.0, 0.4, 0.0)
(45513, 0.0, 0.4, 0.0)
(45595, 0.0, 25907.6, 0.0)
(45678, 0.0, 205.2, 0.0)
(45761, 0.0, 26112.4, 0.0)
(45843, 0.0, 26112.4, 0.0)
(45926, 0.0, 0.4, 0.0)
(46009, 0.0, 26112.4, 0.0)
(46091, 0.0, 0.4, 0.0)
(46174, 0.0, 0.4, 0.0)
(46257, 0.0, 102.8, 0.0)
(46339, 0.0, 26010.0, 0.0)
(46422, 0.0, 26112.4, 0.0)
(46505, 0.0, 26010.0, 0.0)
(46588, 0.0, 0.4, 0.0)
(46670, 0.0, 26112.4, 0.0)
(46753, 0.0, 102.8, 0.0)
(46836, 0.0, 26010.0, 0.0)
(46918, 0.0, 0.4, 0.0)
(47001, 0.0, 26112.4, 0.0)
(47084, 0.0, 26112.4, 0.0)
(47166, 0.0, 26112.4, 0.0)
(47249, 0.0, 26010.0, 0.0)
(47332, 0.0, 26010.0, 0.0)
(47414, 0.0, 26112.4, 0.0)
(47497, 0.0, 0.4, 0.0)
(47580, 0.0, 26010.0, 0.0)
(47663, 0.0, 205.2, 0.0)
(47745, 0.0, 26010.0, 0.0)
(47828, 0.0, 26010.0, 0.0)
(47911, 0.0, 26112.4, 0.0)
(47993, 0.0, 26010.0, 0.0)
(48076, 0.0, 26112.4, 0.0)
(48159, 0.0, 26112.4, 0.0)
(48241, 0.0, 26112.4, 0.0)
(48324, 0.0, 25907.6, 0.0)
(48407, 0.0, 26112.4, 0.0)
(48489, 0.0, 205.2, 0.0)
(48572, 0.0, 0.4, 0.0)
(48655, 0.0, 0.4, 0.0)
(48738, 0.0, 0.4, 0.0)
(48820, 0.0, 26010.0, 0.0)
(48903, 0.0, 0.4, 0.0)
(48986, 0.0, 25907.6, 0.0)
(49068, 0.0, 0.4, 0.0)
(49151, 0.0, 0.4, 0.0)
(49234, 0.0, 26112.4, 0.0)
(49316, 0.0, 26010.0, 0.0)
(49399, 0.0, 26112.4, 0.0)
(49482, 0.0, 102.8, 0.0)
(49564, 0.0, 0.4, 0.0)
(49647, 0.0, 102.8, 0.0)
(49730, 0.0, 26010.0, 0.0)
(49813, 0.0, 25907.6, 0.0)
(49895, 0.0, 0.4, 0.0)
(49978, 0.0, 26112.4, 0.0)
(50061, 0.0, 0.4, 0.0)
(50143, 0.0, 0.4, 0.0)
(50226, 0.0, 205.2, 0.0)
(50309, 0.0, 26112.4, 0.0)
(50391, 0.0, 0.4, 0.0)
(50474, 0.0, 26112.4, 0.0)
(50557, 0.0, 0.4, 0.0)
(50639, 0.0, 102.8, 0.0)
(50722, 0.0, 0.4, 0.0)
(50805, 0.0, 102.8, 0.0)
(50888, 0.0, 102.8, 0.0)
(50970, 0.0, 0.4, 0.0)
(51053, 0.0, 26112.4, 0.0)
(51136, 0.0, 26010.0, 0.0)
(51218, 0.0, 26010.0, 0.0)
(51301, 0.0, 102.8, 0.0)
(51384, 0.0, 307.6, 0.0)
(51466, 0.0, 26010.0, 0.0)
(51549, 0.0, 102.8, 0.0)
(51632, 0.0, 0.4, 0.0)
(51714, 0.0, 26010.0, 0.0)
(51797, 0.0, 26010.0, 0.0)
(51880, 0.0, 26112.4, 0.0)
(51962, 0.0, 0.4, 0.0)
(52045, 0.0, 102.8, 0.0)
(52128, 0.0, 26112.4, 0.0)
(52211, 0.0, 26010.0, 0.0)
(52293, 0.0, 102.8, 0.0)
(52376, 0.0, 26010.0, 0.0)
(52459, 0.0, 0.4, 0.0)
(52541, 0.0, 26010.0, 0.0)
(52624, 0.0, 26112.4, 0.0)
(52707, 0.0, 102.8, 0.0)
(52789, 0.0, 26112.4, 0.0)
(52872, 0.0, 26112.4, 0.0)
(52955, 0.0, 26010.0, 0.0)
(53037, 0.0, 26010.0, 0.0)
(53120, 0.0, 102.8, 0.0)
(53203, 0.0, 0.4, 0.0)
